,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.386809701558563,0.4609155155861736,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.7786712792740085,0.5217749121478626,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.752548214058209,0.4243142676556766,0.009454965591430664,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.1923805508762495,0.480372994921348,0.009454965591430664,0,0.3536792447374609,0.5506652214146217,0.5689672541661663,0.546699630445183,0.5366792809217881,0.41385314815548746,0.4996758163556521,0.6277303710167572
4,abalone,001 knn,003 feature importance selection,5.00045362974576,0.4995800638647391,1.0683951377868652,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.147695333512642,0.4848448639306451,1.0683951377868652,0,0.02734400598180926,0.047421960490141774,0.04961813843999733,0.055987612279339724,0.08316453482145508,0.16504230864297073,0.06858911398847661,0.5028323253558095
6,abalone,001 knn,004 l1,5.725147752045526,0.4270563663662611,0.015324115753173828,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.162982582953483,0.4833149938517861,0.2306227684020996,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.135847145642819,0.48603057023974183,0.2306227684020996,0,0.0,0.7401564000548773,0.6888462066127041,0.39717382356976266,0.9961585951433667,1.0,0.9772259569213884,0.9119220743586226
9,abalone,001 knn,006 forward selection,5.139556363424026,0.4856593706121437,2.950853109359741,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.139556363424026,0.4856593706121437,4.433948278427124,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.139556363424026,0.4856593706121437,2.982492446899414,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.130056990706662,0.4866100194613342,32.72386121749878,116,True,True,True,False,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,4.837389451388693,0.5158986964851843,83.42084884643555,473,0.022153479166413248,0.9927099096239606,0.12370714015818796,0.897221059439743,0.1361558823509699,0.5653708178553978,0.15224213028462358,0.16026065826599223
