,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.5309142843492545,0.41409970967824783,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,5.398028447759874,0.5157329744341115,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.8257443341071875,0.38764996554935804,0.021575212478637695,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,6.320890259158857,0.43294134991053235,0.021575212478637695,0,0.3580350932054039,0.5641965464667394,0.5818262392773689,0.5515109939826445,0.5460477918473834,0.42717524197996065,0.5117983909596575,0.6336649098476181
4,abalone,001 knn,003 feature importance selection,6.114169421165879,0.45148665516524844,1.0651302337646484,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,6.198494234131253,0.44392172164343857,1.0651302337646484,0,0.024815447415353187,0.0508987725782437,0.04972593009892417,0.05274640508791213,0.08285875988881579,0.16889352344536915,0.06696928892194222,0.5030918725634396
6,abalone,001 knn,004 l1,6.8521577549474815,0.3852803691552047,0.015468597412109375,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,6.209569864598963,0.44292810653474257,0.22664928436279297,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,6.192115681004219,0.4444939533350898,0.22664928436279297,0,0.0,0.7541325184053341,0.6880122239199888,0.4196416168912349,1.0,0.9891651618280317,0.9716627309348521,0.9211001527989998
9,abalone,001 knn,006 forward selection,6.194658586605701,0.4442658246129383,2.9533419609069824,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,6.194550404681352,0.44427552981164775,3.3137502670288086,0,False,True,False,True,True,True,False,True
11,abalone,001 knn,008 stepwise selection,6.197179550586053,0.4440396643138331,2.040008544921875,0,False,False,False,True,False,True,False,True
12,abalone,001 knn,009 bayesian selection,6.1810808150604455,0.4454839113836301,32.84050178527832,15,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.940712125046006,0.46704782711304194,83.61215853691101,254,0.849029760512703,0.6417788749411043,0.9710442864152916,0.9870339966181595,0.034686615461681884,0.7807728481903423,0.024078418588352524,0.22489583040087396
