,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.490149030498853,0.43960974306585454,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.606712672673992,0.5297838211821742,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.897913842862602,0.39798839058528956,0.021469593048095703,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.28160748032332,0.460895987252507,0.021469593048095703,0,0.3621472708176494,0.5602306892229308,0.5763019768518763,0.5442208887757659,0.5398935067368064,0.4192312016785475,0.5078146317270043,0.6266054002536692
4,abalone,001 knn,003 feature importance selection,5.067492913210271,0.482751080185553,1.0632305145263672,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.167981379703293,0.4724940257332759,1.0632305145263672,0,0.02769171912982222,0.048572292070795976,0.05510518242531044,0.0524105713411909,0.08165510599216239,0.16369319712745356,0.07699171756383404,0.49388021434943047
6,abalone,001 knn,004 l1,5.820547288617253,0.405885346199939,0.01551055908203125,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.181973785955946,0.471065793440948,0.2296147346496582,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.17033532636392,0.47225375379045076,0.2296147346496582,0,0.0,0.7545772187281621,0.6849755415793152,0.43144654088050316,0.9972047519217331,1.0,0.9874213836477987,0.9200559049615653
9,abalone,001 knn,006 forward selection,5.181094484336514,0.471155545478224,3.975304126739502,0,False,False,False,True,False,True,False,True
10,abalone,001 knn,007 backward selection,5.181094484336514,0.471155545478224,4.140026569366455,0,False,False,False,True,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.181094484336514,0.471155545478224,1.977360486984253,0,False,False,False,True,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.1616973834616795,0.4731354455287766,32.875945806503296,8,True,True,False,True,False,True,True,True
13,abalone,001 knn,013 bayesian weighting,4.929434264495626,0.4968429966700407,83.80298686027527,322,0.589103890587242,0.6986175702779973,0.7244101682993006,0.9993307980558208,0.000581446565417079,0.3634781425044398,0.06985408878775684,0.143541817405105
