,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.685526957227994,0.452980157250676,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.45767584593207,0.5711150156153525,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.912437669870616,0.4311484671924477,0.02213430404663086,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.428425613480648,0.4777165691409615,0.02213430404663086,0,0.34424663070073136,0.5522501702260819,0.5709374093354931,0.53812654989991,0.5358764319631142,0.41775729257029365,0.49943928380244323,0.621635550348854
4,abalone,001 knn,003 feature importance selection,5.182757137220068,0.5013529940956765,1.0776491165161133,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.341654044336231,0.48606509522580366,1.0776491165161133,0,0.025559494208693453,0.05124484820340851,0.05262574868908796,0.051653309082295755,0.08086511904225115,0.16117905277664474,0.08050560558878443,0.4963668224088339
6,abalone,001 knn,004 l1,5.962116419764445,0.4263687410282162,0.015464544296264648,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.353852546112795,0.4848914445556384,0.23488306999206543,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.326133665170861,0.4875583526554703,0.23488306999206543,0,0.0,0.7433386144318018,0.6995535071294829,0.41120553075039606,1.0,0.9968313409189111,0.9832925248451678,0.9199193432233904
9,abalone,001 knn,006 forward selection,5.313902604859715,0.48873513586983086,2.9864039421081543,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.326133665170861,0.4875583526554703,1.9092497825622559,0,False,True,True,True,True,True,True,True
11,abalone,001 knn,008 stepwise selection,5.32511899790493,0.4876559765226032,3.9333505630493164,0,False,False,False,False,True,True,False,True
12,abalone,001 knn,009 bayesian selection,5.313902604859715,0.48873513586983086,32.86469340324402,47,True,False,False,False,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.036247934125591,0.5154490386384226,83.65242576599121,264,0.7534525534572143,0.25837610437624864,0.054608502614868,0.8872810083090469,0.0008683554878873922,0.5130525996510154,0.0006132115553828507,0.1444501009164766
