,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.15894842147827148,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8901734104046243,0.8901734104046243,0.15894842147827148,0,0.01220451600103884,0.07832449883426745,0.0897911101917473,0.01967037323336417,0.08064384653355482,0.034677405963026375,0.10512479434783745,0.273585609757005,0.04079348368722622,0.07842952751304373,0.011993086589260375,0.01823267193472428,0.06626216732030979,0.09026690809359414
4,australian,001 knn,004 l1,0.8959537572254336,0.8959537572254335,0.00376129150390625,0,False,False,False,True,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.055817604064941406,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.055817604064941406,0,0.804149377593361,0.0,0.0125335720680394,0.8921161825726142,0.4977618621307073,0.36929460580912865,0.12354521038495969,1.0,0.8107883817427386,0.14688796680497926,0.7676348547717843,0.9369294605809129,0.24709042076991938,0.2954341987466428
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,5.207107782363892,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8786127167630058,0.8786127167630058,3.3926584720611572,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,6.962875843048096,0,False,True,False,False,True,False,False,True,False,True,True,True,False,False
10,australian,001 knn,009 bayesian selection,0.9075144508670521,0.9075144508670521,34.12299394607544,38,False,False,False,True,True,False,True,True,True,True,True,False,False,False
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.03765988349915,147,0.5584195145142132,0.6858173899117032,0.7452544735179788,0.755636485567585,0.8903461055725311,0.053645800434115064,0.0003845475585644853,0.3376938474958594,0.7862753517642291,0.6712422629612281,0.8272339467447444,0.14515066219228004,0.16199307488757403,0.958413195807324
