,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.16732478141784668,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.16732478141784668,0,0.011889988418343813,0.07182711050011195,0.08462674370493115,0.018736576366230714,0.07437617402289741,0.03033655379537703,0.11242626227314552,0.25111684911720816,0.0631859131782654,0.11094966606126627,0.009906406412010951,0.012891393633812122,0.06891178145115645,0.07881858106524306
4,australian,001 knn,004 l1,0.8786127167630058,0.8786127167630058,0.012135744094848633,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.044275522232055664,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8439306358381503,0.8439306358381503,0.044275522232055664,0,0.809282700421941,0.0,0.04675324675324677,0.8784810126582279,0.4432900432900433,0.3434599156118143,0.12294372294372291,1.0,0.8869198312236287,0.17468354430379746,0.8059071729957806,0.9746835443037974,0.21818181818181814,0.4034632034632034
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,5.178835153579712,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,3.3543295860290527,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,5.239800691604614,0,True,False,False,False,False,False,True,True,False,True,True,True,True,False
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,34.19533729553223,40,True,False,True,False,True,False,False,True,True,False,True,True,False,True
11,australian,001 knn,013 bayesian weighting,0.884393063583815,0.884393063583815,88.29395961761475,193,0.48138364058359373,0.5961543837381907,0.8512204299284736,0.20809324949716546,0.45552422158928835,0.7300399106430461,0.06263221060749716,0.9058906727444439,0.4557396279047267,0.7943817939743247,0.29369411771035825,0.2882737083352971,0.9747164295220196,0.6796258824354734
