,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2752.6321569503384,0.45616747999591933,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,2774.386163707164,0.45186958051636894,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2707.56574342938,0.46507116920508773,0.02179241180419922,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2619.4124972079517,0.4824874454474801,0.02179241180419922,0,0.1855416597899208,0.0032908790035549454,0.6052621496945441,0.4376139203305473,0.2094674951414544,0.14941265780230187,0.3724723940270509,0.4046517044330567,0.5706455129244554,0.4052563765377734
4,diabetes,001 knn,003 feature importance selection,2795.686285459013,0.44766135427028186,0.22565770149230957,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2780.838228724593,0.45059485778641795,0.22565770149230957,0,0.062476991444588494,0.013336035789442351,0.3014737187279339,0.08938136698332075,0.04337709172801957,0.0581527932061862,0.04697880103813156,0.01589835770640481,0.2883465847923919,0.08057825858358053
6,diabetes,001 knn,004 l1,2744.8002382547843,0.45771481790298973,0.006798505783081055,0,False,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,2803.6929677611506,0.44607948863587477,0.05926704406738281,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,2801.915568461023,0.4464306461772124,0.05926704406738281,0,0.8856209150326797,0.0,0.9852941176470589,0.9264705882352942,0.9656862745098039,1.0,0.8856209150326797,0.032679738562091505,0.9852941176470589,0.9183006535947712
9,diabetes,001 knn,006 forward selection,2847.637499069317,0.43739744765143906,3.463458299636841,0,False,False,True,False,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,2770.231572481573,0.45269039553522106,3.149857521057129,0,False,True,True,True,False,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,2838.7660263569364,0.43915016835156584,4.638403654098511,0,False,True,True,False,True,False,True,False,True,True
12,diabetes,001 knn,009 bayesian selection,2705.6597423870153,0.4654477343583292,31.17775821685791,10,True,True,True,True,True,False,True,False,True,False
13,diabetes,001 knn,013 bayesian weighting,2423.190306008488,0.5212547062495752,79.88681435585022,231,0.08067345248707988,0.6509630340945223,0.20139731723654056,0.794387040752979,0.6928983948563469,0.1696497709332664,0.6329058639471753,0.4679223137217885,0.15944557110780405,0.7796006854737355
