,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8265895953757225,0.8265895953757225,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8208092485549133,0.8208092485549133,0.13659119606018066,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8265895953757225,0.8265895953757225,0.13659119606018066,0,0.01094848431701941,0.06274644268744947,0.0759755447661514,0.02366903978122294,0.07937475645404528,0.024744788759612328,0.08458698306935676,0.29657481495177024,0.06547232461826988,0.09074776502623658,0.012586223713221746,0.009910092590409614,0.0632803811998248,0.09938235806540953
4,australian,001 knn,004 l1,0.8323699421965318,0.8323699421965318,0.004006862640380859,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.056975603103637695,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8265895953757225,0.8265895953757225,0.056975603103637695,0,0.8260869565217391,0.0,0.014196983141082531,0.9369138959931799,0.5110913930789707,0.4185848252344416,0.1934338952972493,1.0,0.8738277919863597,0.1184995737425405,0.8022165387894288,0.9556692242114238,0.22892635314995569,0.34960070984915703
7,australian,001 knn,006 forward selection,0.8439306358381503,0.8439306358381503,3.484579086303711,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8265895953757225,0.8265895953757225,4.812965393066406,0,True,True,True,True,True,True,False,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8323699421965318,0.8323699421965318,5.18800163269043,0,True,False,True,True,False,True,False,True,False,False,True,True,True,True
10,australian,001 knn,009 bayesian selection,0.8554913294797688,0.8554913294797687,34.33109140396118,39,True,False,False,False,False,False,True,True,False,True,False,False,False,False
11,australian,001 knn,013 bayesian weighting,0.884393063583815,0.884393063583815,87.88940215110779,213,0.05170011476483949,0.12241420741657011,0.07764377300381192,0.2774913008308419,0.06971886144460317,0.927353442224932,0.4144220871127754,0.7715485361188856,0.6373249839616488,0.15007371083292137,0.9673425941405482,0.19061259442665485,0.8078690697699102,0.9319036122483452
