,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3980.929603156876,0.30802643302936794,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,4322.42271681911,0.248667380869949,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3965.9268111086294,0.31063424993723565,0.023929119110107422,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3983.7859988087266,0.30752992832194403,0.023929119110107422,0,0.20541806850991204,0.05727429374771219,0.6094721898727617,0.46044097612555757,0.2484589928907513,0.2150685183685769,0.4588821811994294,0.4954522213548644,0.6002539872765195,0.39495909174522736
4,diabetes,001 knn,003 feature importance selection,4947.622645372646,0.13999381269433875,0.21493935585021973,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,4208.3755304891665,0.26849130296721835,0.21493935585021973,0,0.04472524808966244,0.012821496374798347,0.22526619515943086,0.07497028763113535,0.04157799890085763,0.04536954696159103,0.05828935307452113,0.02263713283759082,0.41347510679480626,0.06086763417560616
6,diabetes,001 knn,004 l1,4165.876572853846,0.27587856128098664,0.01669907569885254,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,4136.617675526766,0.2809644044300319,0.05959749221801758,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,4182.48754746482,0.27299120669343024,0.05959749221801758,0,0.9110378912685337,0.0,0.9785831960461285,0.914332784184514,0.9703459637561779,1.0,0.899505766062603,0.07084019769357495,0.9752883031301482,0.9242174629324547
9,diabetes,001 knn,006 forward selection,3940.756161119798,0.3150094653245987,4.636509656906128,0,False,False,True,True,False,False,False,False,False,True
10,diabetes,001 knn,007 backward selection,4185.565799270345,0.27245613848217265,2.197298288345337,0,True,True,True,True,False,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,4165.97991586628,0.27586059798093754,3.466736316680908,0,True,False,True,True,True,False,True,False,True,True
12,diabetes,001 knn,009 bayesian selection,3873.286203558932,0.3267372354312911,31.431143045425415,49,True,True,True,True,True,True,False,True,False,True
13,diabetes,001 knn,013 bayesian weighting,3446.3415977961436,0.400949645897999,80.45600080490112,478,0.682979163411344,0.681206439211247,0.43254461173135306,0.9649963846284729,0.7809401295833278,0.8375686271929623,0.5154528298083354,0.5950544832777638,0.08719859453574708,0.7891116759225065
