,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.447126001528836,0.42671021682573473,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,5.3072372942076145,0.5280711255016335,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.769193477322273,0.3980714104302465,0.019860506057739258,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,6.227257730882477,0.4462612901529601,0.019860506057739258,0,0.3544210175845825,0.5605231895080951,0.5782677313958031,0.5542159439002685,0.5405638195853296,0.42255236549305525,0.5065946334956204,0.6277766902578529
4,abalone,001 knn,003 feature importance selection,6.018878309822768,0.46479075476850673,1.067603588104248,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,6.074819910605589,0.4598163292375649,1.067603588104248,0,0.02914352844380372,0.04723336116331518,0.0568206640570774,0.05229651343195714,0.08295817292632833,0.163160347630434,0.07444107061977613,0.49394634172730795
6,abalone,001 knn,004 l1,6.76001239082274,0.39888780878935615,0.008904457092285156,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,6.082415958282608,0.45914087531829795,0.22373604774475098,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,6.061836619857875,0.4609708262856884,0.22373604774475098,0,0.0,0.7717533887188457,0.7186998979740563,0.409998542486518,0.9976679784288005,1.0,0.9860078705728028,0.9262498178108147
9,abalone,001 knn,006 forward selection,6.040866335713881,0.46283554083402545,2.947878837585449,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,6.061306128082444,0.46101799854738146,2.6592187881469727,0,False,True,False,True,True,True,True,True
11,abalone,001 knn,008 stepwise selection,6.040866335713881,0.46283554083402545,4.950697898864746,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,6.037969179100251,0.4630931610955893,32.82914090156555,39,False,True,False,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.763233695075168,0.48752312353616645,83.34117317199707,489,0.4991409451465756,0.04108173192684891,0.8351770017965563,0.9608540209146794,0.04050330046567885,0.647419651657682,0.0014630902878533553,0.18972853418889174
