,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9333333333333333,0.9333333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.7777777777777778,0.7777777777777778,0.13857221603393555,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,1.0,1.0,0.13857221603393555,0,0.11438191120980803,0.03243131854783185,0.010408600146142621,0.021364799546702038,0.02298311459807076,0.03484045865354788,0.1931694527271457,0.010989756917426216,0.02658711907920646,0.12695310406492932,0.09435607834321084,0.10773923346148559,0.20379505270449272
4,wine,001 knn,004 l1,1.0,1.0,0.012800455093383789,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9333333333333333,0.9333333333333333,0.03557229042053223,0,True,False,True,True,True,True,True,True,True,False,True,False,False
6,wine,001 knn,012 relieff weighting,0.9555555555555556,0.9555555555555556,0.03557229042053223,0,0.029484029484029506,0.0,0.019656019656019708,0.10319410319410316,0.0491400491400491,0.019656019656019708,0.014742014742014753,0.11302211302211307,0.029484029484029506,0.0,0.05896805896805901,0.004914004914004955,0.004914004914004955
7,wine,001 knn,006 forward selection,0.9333333333333333,0.9333333333333333,4.664929389953613,0,True,False,False,False,False,False,True,False,False,False,False,False,False
8,wine,001 knn,007 backward selection,0.9555555555555556,0.9555555555555556,5.415104150772095,0,True,False,True,True,True,False,True,False,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8666666666666667,0.8666666666666667,4.619547128677368,0,True,False,False,False,False,True,False,True,False,False,False,True,False
10,wine,001 knn,009 bayesian selection,0.9555555555555556,0.9555555555555556,33.012181520462036,5,True,False,False,True,True,False,True,False,False,False,False,False,False
11,wine,001 knn,013 bayesian weighting,0.9777777777777777,0.9777777777777777,85.068124294281,91,0.4199766619868571,0.6899760540031851,0.9925427186228191,0.9381513351708672,0.5083604481301607,0.07602122844562759,0.5788264774407443,0.9922861305381268,0.779294693836132,0.9040177606593535,0.632443978646762,0.5448888949887196,0.0626572040206265
