,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3956.189859280769,0.3663520974882917,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3655.8265939615417,0.4144601407902623,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3928.9519395428492,0.3707146916318025,0.021853208541870117,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3996.74229394684,0.35985696806278666,0.021853208541870117,0,0.17328625971438125,0.05182387602383877,0.6028676386893798,0.43887097336156006,0.22622362454639758,0.19070969471641308,0.4062546201577732,0.4532464054492278,0.5981238263365172,0.408757537977433
4,diabetes,001 knn,003 feature importance selection,4481.637685205867,0.2821931150785584,0.2118244171142578,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3927.505528255529,0.37094635783362284,0.2118244171142578,0,0.04984682640200446,0.009416585832841391,0.313082082170374,0.08644476152413409,0.039800502179374794,0.05678799096857153,0.0583315240319872,0.020828002249082288,0.29881116710069333,0.06665055754093695
6,diabetes,001 knn,004 l1,3971.9037674037672,0.36383526051216897,0.00688624382019043,0,False,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3937.4950487677766,0.3693463742775166,0.05824851989746094,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3964.3852282034104,0.3650394763773611,0.05824851989746094,0,0.9073170731707317,0.0,0.9853658536585366,0.9252032520325203,0.943089430894309,1.0,0.8845528455284553,0.06504065040650407,0.9821138211382113,0.9203252032520325
9,diabetes,001 knn,006 forward selection,4008.5697639788546,0.35796260711339367,4.6350531578063965,0,False,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3979.0213684759137,0.36269526138404307,5.210623025894165,0,False,True,True,True,False,False,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,4002.8512582830767,0.35887851844943097,5.775580883026123,0,True,False,True,True,False,False,True,False,True,False
12,diabetes,001 knn,009 bayesian selection,3854.3751396024127,0.382659374404657,31.104281663894653,36,False,False,True,False,True,False,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,3496.3536594445686,0.4400023149675242,80.67910313606262,369,0.6378093542925921,0.39738447866135135,0.48247205089383854,0.7454345078901647,0.2847635330366361,0.8323121543317203,0.998198945821179,0.4498176439324552,0.1778658285027237,0.12342129253137255
