,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.9075144508670521,0.9075144508670521,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8959537572254336,0.8959537572254335,0.14853405952453613,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8901734104046243,0.8901734104046243,0.14853405952453613,0,0.011183505982900332,0.07559121592255713,0.08026781692689569,0.019237556815641477,0.08467778672855432,0.02696137240862641,0.10053065617024716,0.25820706431349316,0.06400062805044432,0.09573448366671052,0.012730985122872514,0.012920372940405917,0.07156530479467549,0.08639125015597564
4,australian,001 knn,004 l1,0.884393063583815,0.884393063583815,0.011921405792236328,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8901734104046243,0.8901734104046243,0.05372118949890137,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8901734104046243,0.8901734104046243,0.05372118949890137,0,0.8578024007386889,0.0,0.015281757402101248,0.9722991689750693,0.5635148042024833,0.47183748845798706,0.1146131805157593,1.0,0.8965835641735919,0.028624192059095107,0.8448753462603878,0.9778393351800554,0.2292263610315186,0.27698185291308497
7,australian,001 knn,006 forward selection,0.9017341040462428,0.9017341040462428,5.253388404846191,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.9017341040462428,0.9017341040462428,3.4078493118286133,0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8786127167630058,0.8786127167630058,5.253186941146851,0,True,True,False,False,True,True,False,True,False,True,False,False,False,True
10,australian,001 knn,009 bayesian selection,0.9075144508670521,0.9075144508670521,34.41297197341919,36,False,False,False,True,False,True,True,True,False,True,False,True,False,False
11,australian,001 knn,013 bayesian weighting,0.930635838150289,0.930635838150289,89.10905766487122,200,0.8520858492655932,0.21260575214617183,0.2798358233968484,0.4995571076060469,0.8136305493035856,0.8500491930192646,0.5877390019774641,0.12591214405779066,0.08678488227068215,0.9199510314130763,0.8952815100014061,0.1078610267581882,0.9762997935256429,0.7251730700954889
