,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3751.674558856377,0.3766390702139747,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3687.5326857641207,0.3872965878162462,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3661.568703000522,0.39161064336199136,0.019901514053344727,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3778.6028404437498,0.37216479122615087,0.019901514053344727,0,0.23216901258047726,0.02669990412215229,0.5938526871572404,0.47336996287566363,0.23284726851690443,0.17650913180683261,0.3851006697194513,0.44564082515176767,0.5876893073633471,0.3912151740361353
4,diabetes,001 knn,003 feature importance selection,4511.387610751247,0.25040865577628824,0.22577333450317383,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3473.8921710967165,0.4227941097291368,0.22577333450317383,0,0.05461041141233643,0.009477473258342924,0.27667211578691275,0.11632460812180201,0.04012496046932978,0.04721402085694585,0.04557103249630533,0.028584718897707466,0.3184907230758509,0.06292993562446662
6,diabetes,001 knn,004 l1,3480.514816469362,0.4216937215391777,0.017491817474365234,0,True,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3489.5162869481055,0.4201980787484604,0.031903982162475586,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3484.5670836125387,0.4210204155328907,0.031903982162475586,0,0.8887043189368771,0.0,0.9867109634551495,0.9485049833887044,0.9651162790697675,1.0,0.9003322259136213,0.009966777408637873,0.9667774086378738,0.925249169435216
9,diabetes,001 knn,006 forward selection,3512.0403357903356,0.41645558674693717,6.946279764175415,0,True,False,True,False,False,False,True,True,True,False
10,diabetes,001 knn,007 backward selection,3492.2089755044294,0.4197506740453707,4.636584043502808,0,True,True,True,False,False,True,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,3460.6719529446805,0.4249907201626759,2.3070931434631348,0,False,True,True,True,False,False,True,False,True,True
12,diabetes,001 knn,009 bayesian selection,3424.788883925247,0.4309528853016342,31.1094388961792,169,False,True,True,True,True,True,True,False,True,False
13,diabetes,001 knn,013 bayesian weighting,3218.6300536073263,0.46520728507285325,80.32179880142212,326,0.3543724389342629,0.3540214207182998,0.7905766868648928,0.690451049409994,0.23423364542398045,0.020092503383936464,0.912436335234882,0.8610635495409579,0.4093523291822458,0.07828669834100607
