,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.861271676300578,0.861271676300578,0.14135980606079102,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.14135980606079102,0,0.011233339143985086,0.07798241609676292,0.07854148016285907,0.018850963966234837,0.08321916594389389,0.02994913325179283,0.10823957750514443,0.2780324174664027,0.053570529779673456,0.0957182431100267,0.012264662350749985,0.01758661817506654,0.0645649013151398,0.07024655173226779
4,australian,001 knn,004 l1,0.8786127167630058,0.8786127167630058,0.004248619079589844,0,False,False,False,True,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.0444488525390625,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.0444488525390625,0,0.8482999128160419,0.010859728506787292,0.0,0.9128160418482999,0.523076923076923,0.39145597210113336,0.16470588235294115,1.0,0.8639930252833479,0.1996512641673932,0.8047079337401918,0.963382737576286,0.20633484162895932,0.3438914027149321
7,australian,001 knn,006 forward selection,0.861271676300578,0.861271676300578,3.4110147953033447,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,3.3229455947875977,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,5.217467784881592,0,False,True,True,False,True,False,False,True,False,True,False,False,False,False
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,33.989118814468384,35,True,True,True,True,True,True,True,True,True,True,True,False,True,False
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,87.81237983703613,36,0.8684327673035603,0.2922640266577823,0.030744149656152298,0.3609968572325298,0.7781552050717349,0.1421561900843937,0.06813625483002494,0.5890400506913827,0.25029328448922367,0.5704076728431255,0.1677133136270235,0.3125057080717858,0.29760341150561165,0.6763683682468414
