,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.758259140277738,0.4557646310822182,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.444471401892192,0.5799357975860981,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.262351296855979,0.40812092937992095,0.008841514587402344,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.540687108943688,0.47632820626260963,0.008841514587402344,0,0.35312810910912784,0.554900726358636,0.5745179353981429,0.5369493690329733,0.5400829893567116,0.4227220094192403,0.5022761485010032,0.6284314407937092
4,abalone,001 knn,003 feature importance selection,5.287826204665779,0.5002270694731901,1.0614397525787354,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.467091992016082,0.4832839657440615,1.0614397525787354,0,0.026108846344865162,0.052113845397860646,0.04909905416694178,0.05182699985861411,0.0807644747922017,0.160905459222214,0.07310342195634326,0.5060778982609594
6,abalone,001 knn,004 l1,6.187603426431868,0.4151856400581073,0.009943962097167969,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.477624722190765,0.48228847662961116,0.23030495643615723,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.439794801605277,0.4858639289120489,0.23030495643615723,0,0.0,0.7765614035087719,0.7013333333333334,0.41782456140350877,1.0,0.9969122807017544,0.9859649122807017,0.9205614035087719
9,abalone,001 knn,006 forward selection,5.430502149040231,0.48674221348968916,4.02833366394043,0,False,False,False,True,False,True,False,True
10,abalone,001 knn,007 backward selection,5.4284277589819085,0.4869382721267126,3.7990758419036865,0,False,True,False,True,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.4284277589819085,0.4869382721267126,3.014061212539673,0,False,True,False,True,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.423580341723055,0.4873964203023857,32.91060185432434,89,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.084553319908836,0.5194391769403335,83.75856804847717,320,0.19376016118613426,0.6661669121486568,0.29054622309322986,0.6862886155670569,0.16473862201804138,0.7965289071399081,0.05796658219518054,0.2565942095640525
