,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3393.733564142655,0.4145780672859217,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3594.286728667818,0.3799824754490282,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3426.6287692651326,0.4089036163616365,0.021854639053344727,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3417.6251396024127,0.41045675015336447,0.021854639053344727,0,0.218684358916352,0.08460068239429483,0.5995703017666004,0.47181965583092267,0.24162456708172103,0.20123903295733175,0.40572563943780765,0.4551479390814652,0.5737254213880785,0.4261504316842385
4,diabetes,001 knn,003 feature importance selection,3903.298172139081,0.32667773804150724,0.20975589752197266,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3434.338154269972,0.407573740876638,0.20975589752197266,0,0.05478615962248894,0.008092743478635787,0.2892013497589865,0.09239993210931889,0.041392414951360354,0.0462394143913549,0.047801911513823875,0.020642607729287946,0.29227457827433834,0.10716888817040444
6,diabetes,001 knn,004 l1,3413.861086292905,0.4111060525578234,0.006531953811645508,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3463.9518092472636,0.40246536014966905,0.031237363815307617,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3413.0045789591245,0.4112538008030079,0.031237363815307617,0,0.9261083743842364,0.0,0.986863711001642,0.922824302134647,0.9671592775041051,1.0,0.9014778325123153,0.06896551724137931,0.9802955665024631,0.9343185550082101
9,diabetes,001 knn,006 forward selection,3314.911734048097,0.4281749001668417,5.754602670669556,0,False,False,True,False,False,False,True,False,True,False
10,diabetes,001 knn,007 backward selection,3408.879904698087,0.41196531062900754,2.2195379734039307,0,False,True,True,True,True,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,3409.9871938053757,0.4117743023141206,3.4862396717071533,0,False,True,True,True,True,False,True,False,True,True
12,diabetes,001 knn,009 bayesian selection,3290.151812969994,0.43244600765876207,31.100142002105713,114,False,True,True,True,True,True,False,False,True,False
13,diabetes,001 knn,013 bayesian weighting,3070.2915084506,0.4703720976025274,80.16765880584717,185,0.970141150282013,0.00038267602296059716,0.9208018790262609,0.9333241445300443,0.7295032938811765,0.7690314979918241,0.626331783432174,0.43100210952378115,0.5972403861786493,0.31826150695310096
