,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2922.021256793983,0.44206192889718965,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3225.7742119538107,0.38406257742101335,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2969.9788548879465,0.43290478477544303,0.021697998046875,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2909.9219157173693,0.4443722074436598,0.021697998046875,0,0.16594092026769955,0.00451304915133966,0.5979102480814368,0.43815538430039197,0.21056365665856594,0.19657493354251546,0.4235683315938782,0.45179704040935836,0.5565866941882128,0.37987903947809326
4,diabetes,001 knn,003 feature importance selection,3631.5756831211374,0.30657782622443974,0.22314786911010742,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2963.277362072817,0.4341843846298551,0.22314786911010742,0,0.05260900128803964,0.014352818070930695,0.2598587368827698,0.10637601223546961,0.04169130858240922,0.044916078205170774,0.06381812576371199,0.024942127560240165,0.32536425190910356,0.06607153950215454
6,diabetes,001 knn,004 l1,2958.1327525872985,0.43516670927456935,0.016675472259521484,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3046.256198347108,0.4183401974099338,0.03160262107849121,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,2994.081248603976,0.4283026132383213,0.03160262107849121,0,0.9210526315789473,0.0,0.9835526315789473,0.9161184210526315,0.9539473684210527,1.0,0.8717105263157895,0.027960526315789474,0.9819078947368421,0.9194078947368421
9,diabetes,001 knn,006 forward selection,3614.4643734643737,0.30984510262831255,8.120336055755615,0,False,False,True,True,False,False,False,True,False,False
10,diabetes,001 knn,007 backward selection,2984.987454396545,0.43003900512366533,3.135371208190918,0,True,True,True,True,False,True,True,False,True,True
11,diabetes,001 knn,008 stepwise selection,3479.490302285756,0.33561739047433514,5.790960788726807,0,True,False,True,True,False,True,False,False,False,True
12,diabetes,001 knn,009 bayesian selection,2926.29532424987,0.441245827732095,30.903852701187134,37,True,True,True,False,False,False,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2781.7242014742014,0.46885060069227724,80.34113669395447,148,0.5656318533782781,0.048459026970564346,0.8142788898282957,0.9516145242313037,0.5681184433864093,0.131991525542332,0.04307625632503907,0.69590024554376,0.3443385807427562,0.23554184778826326
