,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.3760055322966505,0.4176180206113149,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.831311723509471,0.5587097799195735,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.740744152734916,0.3843029303632953,0.021522998809814453,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,6.075354715502109,0.44507935465544657,0.021522998809814453,0,0.3563658756035105,0.5598809175690947,0.576202283646967,0.5432308834265587,0.5429879431222787,0.4297290446022432,0.5061054489832417,0.6269421478045395
4,abalone,001 knn,003 feature importance selection,5.710498380035956,0.47840519695043326,1.0783019065856934,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.869987445499844,0.46383752489224195,1.0783019065856934,0,0.029423539136818153,0.050099020999556196,0.06000725072727434,0.050950828499338394,0.08286694354774789,0.15814946588612955,0.0727910327367651,0.49571191846637047
6,abalone,001 knn,004 l1,6.549424939306645,0.4017779563254056,0.015419244766235352,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.881703474915772,0.46276738711283416,0.2337958812713623,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.851404219515302,0.4655349098580305,0.2337958812713623,0,0.0,0.7402413058907026,0.7050390347764371,0.40099361249112847,0.9991483321504613,1.0,0.9875088715400994,0.9171043293115685
9,abalone,001 knn,006 forward selection,5.851451531135868,0.4655305884321639,2.9557995796203613,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.845022392839954,0.46611782353846554,3.2692739963531494,0,False,False,True,True,False,True,True,True
11,abalone,001 knn,008 stepwise selection,5.845022392839954,0.46611782353846554,3.9819400310516357,0,False,False,True,True,False,True,True,True
12,abalone,001 knn,009 bayesian selection,5.8407824178604795,0.46650510127977185,32.88175940513611,170,False,True,False,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.507040141665016,0.49698899694640386,83.56254148483276,316,0.7668738085863133,0.7235405736598806,0.4364427830922986,0.9040723226692569,0.05448417734462868,0.6059540244862759,0.02920913435552477,0.18582692615868335
