,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2851.2467612240343,0.5037464537785006,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3198.802100943105,0.4432551724943218,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2784.0396656987564,0.5154437084459108,0.021734237670898438,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2817.769004541732,0.5095731874372882,0.021734237670898438,0,0.17946728299603953,0.06537775961544891,0.5959874552892692,0.4270033453590956,0.17916751886060317,0.13978679521671392,0.37909880627423603,0.3899903111664811,0.5460989907400011,0.3455187233635698
4,diabetes,001 knn,003 feature importance selection,3215.303737621919,0.44038309708096657,0.20473551750183105,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3067.3931576204304,0.46612662473618316,0.20473551750183105,0,0.0552445636252232,0.011223885193939,0.30042332546236095,0.1027186404518499,0.049525893944181526,0.06248351658274857,0.048628927519198666,0.01745198458345932,0.29375182896588137,0.0585474336711576
6,diabetes,001 knn,004 l1,3072.378490060308,0.46525893803293883,0.016745805740356445,0,False,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,2984.063584245402,0.4806299630143228,0.06071329116821289,0,True,False,True,False,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3023.641147345693,0.47374157078309664,0.06071329116821289,0,0.9178981937602627,0.0,0.9737274220032841,0.8866995073891626,0.9605911330049262,1.0,0.9146141215106732,0.008210180623973728,0.9753694581280788,0.916256157635468
9,diabetes,001 knn,006 forward selection,3034.409816841635,0.4718673063391612,4.616711378097534,0,False,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3063.1403841858387,0.46686681107392636,3.9716293811798096,0,False,True,True,True,False,True,True,True,True,False
11,diabetes,001 knn,008 stepwise selection,3034.409816841635,0.4718673063391612,5.756611585617065,0,False,False,True,True,False,False,False,False,True,False
12,diabetes,001 knn,009 bayesian selection,2977.876647308465,0.4817067864716814,31.119762659072876,30,True,True,True,False,True,True,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2620.4997952497956,0.5439074814741214,80.49406599998474,320,0.47167939998639746,0.6307262242475424,0.17187306785579332,0.06809776808768354,0.06346929851816654,0.5382070766796005,0.5971847272215515,0.15138243672518872,0.1506761090579592,0.6909228777935266
