,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3443.39801578438,0.32519804061902235,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3801.71681366877,0.25497838381866145,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3315.268911473457,0.3503074732917495,0.021733999252319336,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3421.7505025686833,0.3294402990703301,0.021733999252319336,0,0.2122102276017011,0.050714777413969576,0.608734897488604,0.5085911458049239,0.24676499394405046,0.22777600693271444,0.4110359881988945,0.4646931073360187,0.5650099247898713,0.4047710482578276
4,diabetes,001 knn,003 feature importance selection,3829.5662273844086,0.24952074027679405,0.20756196975708008,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3119.092063137518,0.388752207544209,0.20756196975708008,0,0.05651170099665634,0.011803615311592085,0.3801501053016335,0.11797284635195499,0.03453953906189558,0.04620356954548503,0.046309691395937304,0.021105472380931935,0.1857227573646108,0.09968070228930243
6,diabetes,001 knn,004 l1,3097.0343421934326,0.39307485431472966,0.006458282470703125,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3084.924707765617,0.395447976736773,0.05848073959350586,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3141.9133720497357,0.3842799206058386,0.05848073959350586,0,0.9081967213114754,0.0,0.9868852459016394,0.9393442622950819,0.9704918032786886,1.0,0.9081967213114754,0.01639344262295082,0.9606557377049181,0.9311475409836065
9,diabetes,001 knn,006 forward selection,3143.0507035961573,0.3840570379903311,5.764317989349365,0,False,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3189.0781773509048,0.37503704398072646,3.952321767807007,0,True,True,True,True,True,True,False,False,True,False
11,diabetes,001 knn,008 stepwise selection,3148.100606805153,0.3830674095580402,8.112539291381836,0,False,False,True,True,False,False,False,False,True,False
12,diabetes,001 knn,009 bayesian selection,3087.028032164395,0.3950357887123265,31.414193153381348,4,True,False,True,False,False,True,False,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2634.334580448217,0.48375002587477933,80.07025647163391,478,0.10424236796978607,0.8381038792318005,0.052122603298545164,0.0010462750349824607,0.18895348661995653,0.720253323106187,0.002533151599123669,0.07416104398630044,0.3798675179802087,0.22224812123257753
