,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8497109826589595,0.8497109826589595,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.14612913131713867,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8265895953757225,0.8265895953757225,0.14612913131713867,0,0.012004278234876332,0.067457838677882,0.07595833516097625,0.020681070686969713,0.08862306191404826,0.02491713162213246,0.10255591967885726,0.2774229523585571,0.04426275884142471,0.10452032622533801,0.01109528453218018,0.014464418698598897,0.07354953031489132,0.08248709305326746
4,australian,001 knn,004 l1,0.838150289017341,0.8381502890173411,0.004141330718994141,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.05936384201049805,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.05936384201049805,0,0.8512949039264829,0.0,0.022355975924333582,0.924812030075188,0.49355116079105765,0.3283208020050125,0.11177987962166813,1.0,0.87468671679198,0.19131161236424393,0.7928153717627402,0.9849624060150376,0.2613929492691316,0.35769561478933787
7,australian,001 knn,006 forward selection,0.8323699421965318,0.8323699421965318,3.42026686668396,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,3.3455610275268555,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,3.4872751235961914,0,False,False,True,True,False,True,False,True,True,True,False,True,True,False
10,australian,001 knn,009 bayesian selection,0.8670520231213873,0.8670520231213873,34.30705118179321,46,True,True,False,False,False,True,True,True,True,True,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.79496479034424,297,0.07990744299139141,0.2800222607988996,0.339377653956556,0.6921804528614391,0.037326335944968037,0.9317622301841143,0.3189369227270837,0.5866291330075042,0.8573038153066291,0.8935421764311335,0.00046495825614022753,0.588747703038294,0.32742156751004325,0.8373033301312246
