,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2889.444233489688,0.5027371104152479,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,2794.3999065915496,0.5190938949083427,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2846.1576762713125,0.510186570167094,0.01941537857055664,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3053.6881654381664,0.4744713244724533,0.01941537857055664,0,0.19839327467437673,0.07120069441915687,0.584368831053415,0.455909565010126,0.21604304377915215,0.18405639270475205,0.3710882650135577,0.38977780990398975,0.5487660957684722,0.3164644804069597
4,diabetes,001 knn,003 feature importance selection,3408.97180031271,0.41332829743208743,0.20290660858154297,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2880.6006068051515,0.5042590665439012,0.20290660858154297,0,0.06928919399885312,0.011901638082615356,0.28103209732756707,0.10878564821662788,0.045327655446469016,0.05914797172649255,0.05278235167451113,0.02170412718853694,0.2894827975698069,0.06054651876852012
6,diabetes,001 knn,004 l1,2935.6084431538975,0.49479241709777333,0.014845132827758789,0,True,True,True,True,True,False,True,False,True,False
7,diabetes,001 knn,005 relieff selection,2855.9208919663456,0.5085063560996683,0.03215336799621582,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,2940.6094482912663,0.49393176222282775,0.03215336799621582,0,0.8778501628664495,0.0,0.9837133550488599,0.9267100977198697,0.9690553745928339,1.0,0.8941368078175895,0.08143322475570032,0.9755700325732899,0.9104234527687296
9,diabetes,001 knn,006 forward selection,3031.420240488423,0.4783035537216721,3.4926276206970215,0,False,False,True,False,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,2980.982093663912,0.486983776148033,5.22189736366272,0,False,True,True,True,False,False,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,2980.982093663912,0.486983776148033,8.116325378417969,0,False,True,True,True,False,False,True,False,True,False
12,diabetes,001 knn,009 bayesian selection,2885.6142878415603,0.5033962301926318,31.036742448806763,38,False,False,True,True,False,True,True,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2539.2776226639867,0.5629995161461212,81.51274132728577,294,0.8627124087132129,0.7358466363161257,0.7602637487398343,0.5376519276592839,0.5015445430672152,0.7374880583838928,0.365839728162401,0.2019139912405865,0.27554238688305543,0.9442280101495718
