,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8092485549132948,0.8092485549132948,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8323699421965318,0.8323699421965318,0.17185378074645996,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8265895953757225,0.8265895953757225,0.17185378074645996,0,0.00974661258927309,0.07824152610797461,0.07241687642650124,0.012967854182969312,0.07111019296157965,0.02930572581784658,0.10989160362839186,0.28015592727447003,0.07590436516223634,0.0888585890394522,0.013061386487010272,0.01134349817995912,0.06461613309398993,0.08237970904834575
4,australian,001 knn,004 l1,0.815028901734104,0.815028901734104,0.011042118072509766,0,False,False,False,False,True,False,True,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.05833148956298828,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8439306358381503,0.8439306358381503,0.05833148956298828,0,0.7685106382978724,0.0,0.021917808219178103,0.9046808510638298,0.4748858447488584,0.37361702127659574,0.1735159817351598,1.0,0.8178723404255319,0.00425531914893617,0.76,0.948936170212766,0.182648401826484,0.2958904109589041
7,australian,001 knn,006 forward selection,0.8439306358381503,0.8439306358381503,5.170601844787598,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8439306358381503,0.8439306358381503,3.3960182666778564,0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
9,australian,001 knn,008 stepwise selection,0.8323699421965318,0.8323699421965318,5.252286434173584,0,True,True,True,False,True,False,False,True,True,False,True,True,False,True
10,australian,001 knn,009 bayesian selection,0.8554913294797688,0.8554913294797687,33.96957731246948,7,False,True,False,True,True,False,False,True,True,False,True,True,False,True
11,australian,001 knn,013 bayesian weighting,0.8786127167630058,0.8786127167630058,88.47213363647461,112,0.9865536128384815,0.7825401379976629,0.35581541728406385,0.73403039229256,0.6733992258049947,0.09817771773860963,0.5602234655660037,0.05865469856271596,0.14457310304864726,0.5162579014224555,0.14101175851107134,0.4998906918094016,0.7151868720921575,0.5604920856504834
