,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8323699421965318,0.8323699421965318,0.1448817253112793,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.1448817253112793,0,0.010834355125548962,0.07062620583887354,0.08099797934992725,0.019243290682990837,0.07268955903588868,0.02814162204275683,0.1132604336243844,0.27352473929027643,0.04132078693747407,0.0912168669418398,0.012760345505507704,0.013689672558620261,0.07357124530128999,0.09812289776462105
4,australian,001 knn,004 l1,0.884393063583815,0.884393063583815,0.0042302608489990234,0,False,False,False,False,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.05791592597961426,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.05791592597961426,0,0.8423169750603379,0.0,0.03336113427856546,0.911504424778761,0.5254378648874062,0.3515687851971038,0.1067556296914095,1.0,0.83266291230893,0.14400643604183427,0.7940466613032985,0.9726468222043443,0.20350291909924934,0.31526271893244373
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,3.4680793285369873,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,4.868836402893066,0,True,True,True,False,True,True,True,True,True,True,True,False,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,5.2163379192352295,0,True,False,False,False,False,True,True,True,True,False,False,True,True,False
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,33.98745512962341,12,True,True,True,False,True,False,True,True,True,True,False,True,True,False
11,australian,001 knn,013 bayesian weighting,0.9132947976878613,0.9132947976878613,88.14204359054565,426,0.9752372658971618,0.8701448470653464,0.39387759233922864,0.8810062542407695,0.9015927375497641,0.9455047194444056,0.18579197357958713,0.7763168971524347,0.7395227448246634,0.8421233228750897,0.5962221644753041,0.7641744753484919,0.3403207605815308,0.2171238245618804
