,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8497109826589595,0.8497109826589595,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.815028901734104,0.815028901734104,0.1408991813659668,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.1408991813659668,0,0.011840208158498115,0.07107007038888809,0.07575288669285779,0.01734893387191715,0.07252375486854086,0.03174846053745139,0.09898434847196444,0.29101002763977535,0.06161424080455979,0.07829706259418265,0.013106973232831484,0.015323095077406328,0.0718435558341626,0.089536381826964
4,australian,001 knn,004 l1,0.8786127167630058,0.8786127167630058,0.01060795783996582,0,False,False,False,True,True,False,False,True,True,True,False,False,True,True
5,australian,001 knn,005 relieff selection,0.8786127167630058,0.8786127167630058,0.05662369728088379,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.05662369728088379,0,0.7971259509721048,0.0,0.008857395925597866,0.9205409974640744,0.43932683790965454,0.39983093829247673,0.10451727192205496,1.0,0.830938292476754,0.09382924767540152,0.7616229923922232,0.9729501267962807,0.19663418954827283,0.2816651904340124
7,australian,001 knn,006 forward selection,0.8439306358381503,0.8439306358381503,3.525578022003174,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8786127167630058,0.8786127167630058,3.4304680824279785,0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8959537572254336,0.8959537572254335,5.2333104610443115,0,False,True,False,True,True,True,False,True,True,True,True,True,False,False
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.51517128944397,90,False,True,True,True,True,True,False,True,True,False,True,True,False,True
11,australian,001 knn,013 bayesian weighting,0.9132947976878613,0.9132947976878613,88.84079074859619,283,0.2361150079435887,0.15108135285916582,0.747075456338484,0.37026319187229884,0.7299478201416632,0.053773733304058643,0.5894655906610058,0.9978081198497369,0.7474004179364891,0.05069672369132858,0.6458450168210876,0.09403965726756104,0.12009589786540181,0.7459029563153694
