,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3430.472005062914,0.4539671507548608,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3289.1851997315794,0.4764559618461489,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3323.9266994266995,0.470926110549424,0.021674156188964844,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3160.1996872905956,0.4969867595805565,0.021674156188964844,0,0.1519704772800659,0.03243003008488726,0.5635052304059257,0.4564910279329827,0.2308386982040802,0.2034473795797471,0.4040588268570171,0.4335329489514634,0.5685055110206869,0.3454183172265549
4,diabetes,001 knn,003 feature importance selection,4132.925322016231,0.3421567102231696,0.23212456703186035,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3270.019097610006,0.47950665613396715,0.23212456703186035,0,0.06536599147820872,0.010852157155853415,0.20786998553507244,0.11091345622594433,0.04445507690639874,0.04814827178618756,0.058620702652767726,0.022914679428894358,0.3708007828157268,0.06005889601494586
6,diabetes,001 knn,004 l1,3290.217370262825,0.47629166987255134,0.017015695571899414,0,True,True,True,True,True,False,True,True,True,False
7,diabetes,001 knn,005 relieff selection,3250.440547986003,0.4826230002462363,0.03108382225036621,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3279.8052639416273,0.47794897885884124,0.03108382225036621,0,0.8868852459016393,0.0,0.9885245901639345,0.9442622950819672,0.9737704918032787,1.0,0.8803278688524591,0.021311475409836064,0.9819672131147541,0.9278688524590164
9,diabetes,001 knn,006 forward selection,4813.719622515076,0.23379376451114997,3.471529960632324,0,False,False,False,False,False,False,False,False,True,True
10,diabetes,001 knn,007 backward selection,3301.3208063435336,0.4745243209973491,3.915174722671509,0,True,True,True,True,True,False,False,True,True,False
11,diabetes,001 knn,008 stepwise selection,3301.3208063435336,0.4745243209973491,5.832192420959473,0,True,True,True,True,True,False,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,3258.4658997840825,0.4813455941918996,31.14319944381714,171,True,True,True,True,True,True,False,True,True,False
13,diabetes,001 knn,013 bayesian weighting,2789.1823207505026,0.5560420935032131,80.47007131576538,68,0.6209875851545147,0.604503592344492,0.38731167624881163,0.17322080815585222,0.6365722973020964,0.9347165868520241,0.5981589491569175,0.9128721952239055,0.11597937940016301,0.8294282623340208
