,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.867806952662722,0.4586054711450065,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.555653783143157,0.5796715785900147,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.311746685753517,0.4176452717765462,0.02184891700744629,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.583222202266357,0.4848627471772795,0.02184891700744629,0,0.35292379776596255,0.5577424497601488,0.5754020534073315,0.5459931828271862,0.5419949120373284,0.42407792782085724,0.5057242045393359,0.6249977745231863
4,abalone,001 knn,003 feature importance selection,5.3055845628308935,0.5104790464535136,1.056694746017456,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.487948785778998,0.49365317038780676,1.056694746017456,0,0.026374844597005332,0.04851889463901749,0.06525561327451296,0.05433221126106872,0.08834383279984975,0.15628278158970918,0.07873376426039222,0.4821580575784444
6,abalone,001 knn,004 l1,6.194778469253419,0.4284373705919893,0.006623268127441406,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.50619016926899,0.49197012503544624,0.23224544525146484,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.477981627431273,0.49457279249555874,0.23224544525146484,0,0.0,0.7233771743742045,0.6874558054023476,0.43204638664969597,1.0,0.9980200820251732,0.9838778107764107,0.919954744732004
9,abalone,001 knn,006 forward selection,5.471665161129357,0.4951555826802294,2.939046621322632,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.46165321267801,0.49607933735697074,2.672675371170044,0,False,True,True,True,True,True,False,True
11,abalone,001 knn,008 stepwise selection,5.471665161129357,0.4951555826802294,2.985530376434326,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.452311080872568,0.4969412912501562,32.861262798309326,110,True,True,True,False,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.062736690814247,0.5328854600104947,83.16034412384033,393,0.2319056745739879,0.2192256461409762,0.04404213403574103,0.844982778185695,0.004975472897352503,0.6023478407071321,0.0629291760766694,0.1566606270233537
