,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.13948726654052734,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.13948726654052734,0,0.010008334710638197,0.0744062685261022,0.08261133160166421,0.018375228901013455,0.07788039235069052,0.02522907153815366,0.09647593044771842,0.2812107747368008,0.04467850181543085,0.1091212363142968,0.011702155577111056,0.016384980957482934,0.0674053944859413,0.08451039803695558
4,australian,001 knn,004 l1,0.8497109826589595,0.8497109826589595,0.004069089889526367,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.05509686470031738,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.838150289017341,0.8381502890173411,0.05509686470031738,0,0.7713280562884784,0.0,0.02971216341689875,0.8909410729991205,0.49582172701949856,0.36675461741424803,0.1615598885793872,1.0,0.8012313104661389,0.09762532981530343,0.820580474934037,0.9489885664028144,0.22469823584029713,0.3398328690807799
7,australian,001 knn,006 forward selection,0.838150289017341,0.8381502890173411,3.445357322692871,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8439306358381503,0.8439306358381503,3.3380701541900635,0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.838150289017341,0.8381502890173411,3.4672183990478516,0,False,False,True,True,False,True,False,True,False,True,False,True,True,True
10,australian,001 knn,009 bayesian selection,0.8554913294797688,0.8554913294797687,34.2672963142395,59,False,True,True,True,False,True,False,True,True,False,False,False,True,False
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.07791662216187,213,0.1108603468176867,0.0016521684029198861,0.3701946506835283,0.11642402901549315,0.8750366005418547,0.19301807006530097,0.1605053664487728,0.24483685068495217,0.2936007640041573,0.08080355363338555,0.22825882020614377,0.0825518746876423,0.15102983147702664,0.518718410105692
