,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.731116868329039,0.42159180092838855,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,5.422539783492466,0.5340384765384936,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,7.06129146347074,0.39321973479272543,0.021210193634033203,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,6.554762459832677,0.43674602240635285,0.021210193634033203,0,0.3566602538624611,0.558758188829941,0.5739353520218174,0.5436702130370461,0.5435265447864113,0.4251125241849244,0.5084131736921993,0.6320971631889055
4,abalone,001 knn,003 feature importance selection,6.32010808017893,0.4569099892182207,1.0556514263153076,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,6.4370864048653775,0.4468579839662158,1.0556514263153076,0,0.02743044283330502,0.050053343091825304,0.05328274114192616,0.05422362326777812,0.07985008614563671,0.15896662063756117,0.06920875457761132,0.5069843883043561
6,abalone,001 knn,004 l1,7.052889614181365,0.3939417098544279,0.015533924102783203,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,6.447423120275474,0.44596974490253216,0.2299039363861084,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,6.426583468404066,0.4477605064869782,0.2299039363861084,0,0.0,0.7518164980766491,0.6939735004986465,0.4144465023507622,0.9977204730018521,1.0,0.9851830745120388,0.9327539535546374
9,abalone,001 knn,006 forward selection,6.417889521283372,0.4485075816596832,2.965658664703369,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,6.417889521283372,0.4485075816596832,4.432348728179932,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,6.417889521283372,0.4485075816596832,6.939010381698608,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,6.407492333703745,0.4494010171267804,32.92536664009094,167,False,True,False,True,False,True,True,True
13,abalone,001 knn,013 bayesian weighting,6.082787063644857,0.4773031014550898,83.61325025558472,362,0.5955549774000789,0.3056777110094054,0.0008945331193338756,0.9025458956165124,0.021115628589809577,0.801598492847553,0.1656233595135756,0.2190320745906635
