,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3100.1428598019506,0.3714658060214999,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3308.0033009299714,0.329323427191654,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3254.6941962623773,0.3401315081896058,0.021735429763793945,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3104.6385414339957,0.37055433524135595,0.021735429763793945,0,0.17644606516729622,0.02550113401876722,0.6327872614182901,0.4275181178982141,0.2344713450381497,0.19959048130928686,0.38265176191489964,0.42989525289315095,0.5642882990074962,0.39106959190613444
4,diabetes,001 knn,003 feature importance selection,2888.179900975356,0.41443994415134167,0.2181541919708252,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3333.825217779763,0.32408819822701174,0.2181541919708252,0,0.0622701789196593,0.010647626666874082,0.38434303086395954,0.07534707856238852,0.04357303423989402,0.051488511193110674,0.048406415822992994,0.016765728296589184,0.2318844360399307,0.07527395939460092
6,diabetes,001 knn,004 l1,3341.493336311518,0.3225335360973459,0.016644716262817383,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3357.7538344129252,0.3192368238069614,0.05864286422729492,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3343.0799084208174,0.322211868720388,0.05864286422729492,0,0.9101307189542484,0.0,0.9918300653594772,0.9183006535947712,0.9869281045751634,1.0,0.8986928104575164,0.03594771241830065,0.9705882352941176,0.9248366013071896
9,diabetes,001 knn,006 forward selection,3611.671506216962,0.26775663518286574,4.636570453643799,0,False,False,True,False,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3331.830355148537,0.3244926439034589,4.645359039306641,0,True,True,True,True,False,False,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,3330.519414042142,0.3247584288523867,3.461758613586426,0,False,True,True,False,True,False,True,False,True,False
12,diabetes,001 knn,009 bayesian selection,3014.374543965452,0.38885478507862337,30.816497802734375,36,False,True,False,True,True,True,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2575.2536482763758,0.4778837462306532,80.84981536865234,248,0.729107241195493,0.030485305420738656,0.03886409114222439,0.8508739175798166,0.41038717247649203,0.8781892833349338,0.9985365751407205,0.5125128637558927,0.20266068921846364,0.5416101937328152
