,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3639.7489576353214,0.3842408550069888,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3489.850386554939,0.40960013583609767,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3649.701585883404,0.3825571065035057,0.021967172622680664,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3327.289535403172,0.4371015739516484,0.021967172622680664,0,0.2174771203494104,0.07675576612979791,0.5897541716616669,0.46000763773466774,0.21722932104419623,0.1745065265018542,0.42168295951875373,0.41897735106438516,0.5847649090865598,0.42578326427534036
4,diabetes,001 knn,003 feature importance selection,4067.4178951678955,0.3118894202294058,0.21814513206481934,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3312.601332737696,0.4395864692617506,0.21814513206481934,0,0.05725343622994958,0.008280739157131524,0.2534060899057325,0.10457620243071084,0.04332102081046786,0.04969577735814139,0.06726199220278004,0.022071668468931334,0.305771267504008,0.0883618059321469
6,diabetes,001 knn,004 l1,3312.6022820341004,0.4395863086633277,0.017595767974853516,0,False,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3282.486170054352,0.44468124009376675,0.05869913101196289,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3320.538232447323,0.43824373418964,0.05869913101196289,0,0.8993399339933993,0.0,0.9884488448844885,0.966996699669967,0.9801980198019802,1.0,0.900990099009901,0.09075907590759076,0.9801980198019802,0.9207920792079208
9,diabetes,001 knn,006 forward selection,3302.0200469064102,0.4413765717089898,5.817370414733887,0,True,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3294.1244136698688,0.4427123254731917,3.1075940132141113,0,True,True,True,True,True,False,False,True,True,True
11,diabetes,001 knn,008 stepwise selection,3316.99558856377,0.43884306546059904,4.6509294509887695,0,True,True,True,True,False,False,True,True,True,True
12,diabetes,001 knn,009 bayesian selection,3212.6391184572994,0.45649770361152153,31.484816789627075,9,True,True,True,False,True,True,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2925.739576353212,0.5050342974264073,80.52129530906677,395,0.3811771638504694,0.4820591319985763,0.5986510844393141,0.5622714323341876,0.8046503289851605,0.4164463573671041,0.3063850958364532,0.9992103719895183,0.31549893290236275,0.7354919985099582
