,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.9017341040462428,0.9017341040462428,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8786127167630058,0.8786127167630058,0.13944172859191895,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.9075144508670521,0.9075144508670521,0.13944172859191895,0,0.01238820638515577,0.07484330986227351,0.08970056559678108,0.018720980021696462,0.07440775727105417,0.021751184847404185,0.08843173740123854,0.263890268921118,0.05752364024564302,0.10940149032216936,0.013036843322967373,0.011302886766017204,0.07988058224787517,0.08472054678860619
4,australian,001 knn,004 l1,0.8959537572254336,0.8959537572254335,0.003887176513671875,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.05713534355163574,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.05713534355163574,0,0.7929050814956855,0.0,0.018808777429467072,0.8715244487056567,0.5329153605015674,0.37871524448705657,0.11285266457680254,1.0,0.8044103547459253,0.12943432406519656,0.7200383509108341,0.9328859060402684,0.19853709508881923,0.290491118077325
7,australian,001 knn,006 forward selection,0.9132947976878613,0.9132947976878613,3.495499610900879,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.9017341040462428,0.9017341040462428,3.3549928665161133,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8901734104046243,0.8901734104046243,3.4546477794647217,0,False,True,False,False,True,False,True,True,False,True,False,True,True,True
10,australian,001 knn,009 bayesian selection,0.9248554913294798,0.9248554913294798,34.16505193710327,46,True,False,False,False,True,False,True,True,False,False,False,True,False,False
11,australian,001 knn,013 bayesian weighting,0.9595375722543352,0.9595375722543352,88.03611946105957,379,0.03407266919815498,0.0234950402729855,0.9669806759220246,0.8620305080957976,0.26953580531887195,0.8527071888892856,0.9699922417261174,0.9086385681318586,0.221895777433016,0.32841681704791387,0.9113800236020042,0.997756042444598,0.6105106926187857,0.2663459996841236
