,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3262.040410244956,0.3603877144676243,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3373.6597599011757,0.3385016865940791,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3243.616186434369,0.36400028770970894,0.021925926208496094,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3252.051392301392,0.3623463347768765,0.021925926208496094,0,0.25671727940176226,0.058166580618189204,0.6017546877156046,0.4954252810821313,0.215135605866811,0.19487188321503518,0.4096343477447765,0.43766871232799476,0.5579222047159283,0.40352230067091066
4,diabetes,001 knn,003 feature importance selection,3537.4635730772097,0.306383466661735,0.21089386940002441,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3033.388187774552,0.4052212395665271,0.21089386940002441,0,0.06675432856038857,0.01045190773314095,0.2783955597154647,0.11531055922306883,0.045252754362095145,0.0546521847513908,0.04356404333946199,0.028928029986004553,0.2973731001636741,0.05931753216531042
6,diabetes,001 knn,004 l1,3072.903953540317,0.39747309237110195,0.016793489456176758,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3075.693675080039,0.3969260911247604,0.03386330604553223,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3023.2000409500406,0.40721890454189,0.03386330604553223,0,0.9052287581699346,0.0,0.9722222222222222,0.9297385620915033,0.9624183006535948,1.0,0.8709150326797386,0.03594771241830065,0.9689542483660131,0.9117647058823529
9,diabetes,001 knn,006 forward selection,3051.0626535626534,0.4017556769012741,4.605664253234863,0,False,False,True,False,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3012.328195964559,0.4093506272505598,3.138356924057007,0,True,True,True,True,True,True,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,2931.7299530935898,0.425154118271299,4.619025945663452,0,False,False,True,False,False,True,True,False,True,False
12,diabetes,001 knn,009 bayesian selection,2933.638932320751,0.4247798106561377,31.305583477020264,29,False,True,True,False,False,False,False,True,True,False
13,diabetes,001 knn,013 bayesian weighting,2832.6919626237805,0.44457322639760555,80.16054630279541,327,0.05953450924725971,0.009384128239367295,0.9004077620074187,0.8140562507555277,0.521031962649211,0.7402186809998157,0.2982438327515424,0.03187661632369108,0.6000376821444926,0.6740378255191034
