,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.15635347366333008,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.15635347366333008,0,0.014284637280823225,0.07687933502789132,0.07708092409505134,0.022737255132369103,0.07857772276572898,0.025804063735323502,0.09641092584424028,0.26428950399127693,0.07020901829108563,0.1018621475260551,0.012123635729320154,0.013140183667535945,0.06520016818169645,0.08140047873160194
4,australian,001 knn,004 l1,0.838150289017341,0.8381502890173411,0.004105567932128906,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.05808544158935547,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.05808544158935547,0,0.8364116094986808,0.0,0.016260162601625994,0.940193491644679,0.5112917795844625,0.44063324538258575,0.12827461607949409,1.0,0.8698328935795955,0.0870712401055409,0.8434476693051891,0.978891820580475,0.2077687443541102,0.43541102077687444
7,australian,001 knn,006 forward selection,0.861271676300578,0.861271676300578,3.4318244457244873,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8497109826589595,0.8497109826589595,3.3757801055908203,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8323699421965318,0.8323699421965318,5.230170011520386,0,False,True,False,True,True,False,False,True,True,True,False,False,False,True
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,33.997217416763306,19,False,False,True,True,False,False,False,True,True,True,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.8786127167630058,0.8786127167630058,88.20813751220703,17,0.5911016465740169,0.6908730091208553,0.654206513858639,0.02082074410866608,0.6870053945009054,0.33207322971210324,0.8497787397220209,0.2531397599001933,0.30385896921694555,0.14195155081551114,0.8480704976398821,0.3996819388596498,0.612209630317119,0.6365155972004979
